model,component,epoch,start_epoch_time,end_epoch_time,train_loss,val_loss
20250703155626_t1_linear_regression.pt,main,1,2025-07-03 15:56:26,2025-07-03 15:56:26,0.09696257253794453,0.055981690769795305
20250703155626_t1_linear_regression.pt,main,2,2025-07-03 15:56:26,2025-07-03 15:56:26,0.0937789031371776,0.06258477492732291
20250703155626_t1_linear_regression.pt,main,3,2025-07-03 15:56:26,2025-07-03 15:56:26,0.08826754512328192,0.04242539107336761
20250703155626_t1_linear_regression.pt,main,4,2025-07-03 15:56:26,2025-07-03 15:56:26,0.08830547224992497,0.04134181317705545
20250703155626_t1_linear_regression.pt,main,5,2025-07-03 15:56:26,2025-07-03 15:56:26,0.08588057888623259,0.029528104925747985
20250703155626_t1_lstm.pt,main,1,2025-07-03 15:56:26,2025-07-03 15:56:26,0.1361137778860164,0.1893220057028421
20250703155626_t1_lstm.pt,main,2,2025-07-03 15:56:26,2025-07-03 15:56:26,0.10766183916145258,0.1919138112238475
20250703155626_t1_lstm.pt,main,3,2025-07-03 15:56:26,2025-07-03 15:56:26,0.10383034896252816,0.20395465648692587
20250703155626_t1_lstm.pt,main,4,2025-07-03 15:56:26,2025-07-03 15:56:27,0.10177129992753584,0.21039935391141762
20250703155626_t1_lstm.pt,main,5,2025-07-03 15:56:27,2025-07-03 15:56:27,0.1007806887219704,0.21896186989286673
20250703155627_t1_linear_regression.pt,main,1,2025-07-03 15:56:27,2025-07-03 15:56:27,0.35194057237676624,0.32415318489074707
20250703155627_t1_linear_regression.pt,main,2,2025-07-03 15:56:27,2025-07-03 15:56:27,0.3347224302036668,0.30753010511398315
20250703155627_t1_linear_regression.pt,main,3,2025-07-03 15:56:27,2025-07-03 15:56:27,0.31908206407451356,0.2923062741756439
20250703155627_t1_linear_regression.pt,main,4,2025-07-03 15:56:27,2025-07-03 15:56:27,0.3046612199557552,0.2776820957660675
20250703155627_t1_linear_regression.pt,main,5,2025-07-03 15:56:27,2025-07-03 15:56:27,0.2912256648420943,0.26410987973213196
20250703155627_t1_lstm.pt,main,1,2025-07-03 15:56:27,2025-07-03 15:56:27,0.5945302356634443,0.5911389715182855
20250703155627_t1_lstm.pt,main,2,2025-07-03 15:56:27,2025-07-03 15:56:27,0.5331948586347133,0.5155273076169979
20250703155627_t1_lstm.pt,main,3,2025-07-03 15:56:27,2025-07-03 15:56:27,0.4264395294159565,0.3299636853777844
20250703155627_t1_lstm.pt,main,4,2025-07-03 15:56:27,2025-07-03 15:56:27,0.2714841005714788,0.21532470876385706
20250703155627_t1_lstm.pt,main,5,2025-07-03 15:56:27,2025-07-03 15:56:27,0.24399196052620242,0.20202536797671586
20250703155627_t1_linear_regression.pt,main,1,2025-07-03 15:56:27,2025-07-03 15:56:27,0.23397786094804393,0.24109968552308053
20250703155627_t1_linear_regression.pt,main,2,2025-07-03 15:56:27,2025-07-03 15:56:27,0.21558221427430987,0.23618215248451468
20250703155627_t1_linear_regression.pt,main,3,2025-07-03 15:56:27,2025-07-03 15:56:27,0.20437196158627075,0.23243003324692293
20250703155627_t1_linear_regression.pt,main,4,2025-07-03 15:56:27,2025-07-03 15:56:27,0.19561968552686898,0.2292875624406412
20250703155627_t1_linear_regression.pt,main,5,2025-07-03 15:56:27,2025-07-03 15:56:28,0.18829115745301647,0.22654622969049845
20250703155628_t1_lstm.pt,main,1,2025-07-03 15:56:28,2025-07-03 15:56:28,0.3278407357065519,0.07578443981105497
20250703155628_t1_lstm.pt,main,2,2025-07-03 15:56:28,2025-07-03 15:56:28,0.3253544133188869,0.07465807297585174
20250703155628_t1_lstm.pt,main,3,2025-07-03 15:56:28,2025-07-03 15:56:28,0.3281378008303095,0.07350204537929216
20250703155628_t1_lstm.pt,main,4,2025-07-03 15:56:28,2025-07-03 15:56:28,0.32418296265567625,0.07235089333161064
20250703155628_t1_lstm.pt,main,5,2025-07-03 15:56:28,2025-07-03 15:56:28,0.32140560540134444,0.07117874105894788
20250703155628_t1_linear_regression.pt,main,1,2025-07-03 15:56:28,2025-07-03 15:56:28,0.15341913141130598,0.055304121665702845
20250703155628_t1_linear_regression.pt,main,2,2025-07-03 15:56:28,2025-07-03 15:56:28,0.12923325553694479,0.04979203132368763
20250703155628_t1_linear_regression.pt,main,3,2025-07-03 15:56:28,2025-07-03 15:56:28,0.12090561806925697,0.037549683280428
20250703155628_t1_linear_regression.pt,main,4,2025-07-03 15:56:28,2025-07-03 15:56:28,0.11680751108531207,0.03168748816625672
20250703155628_t1_linear_regression.pt,main,5,2025-07-03 15:56:28,2025-07-03 15:56:28,0.11178097438530614,0.026497720260612714
20250703155628_t1_lstm.pt,main,1,2025-07-03 15:56:28,2025-07-03 15:56:28,0.1270539306226324,0.2600397528698726
20250703155628_t1_lstm.pt,main,2,2025-07-03 15:56:28,2025-07-03 15:56:28,0.1252924975514297,0.25988749428565455
20250703155628_t1_lstm.pt,main,3,2025-07-03 15:56:28,2025-07-03 15:56:28,0.12457057592264137,0.25974453328559116
20250703155628_t1_lstm.pt,main,4,2025-07-03 15:56:28,2025-07-03 15:56:28,0.1264500954801804,0.2595713031217919
20250703155628_t1_lstm.pt,main,5,2025-07-03 15:56:28,2025-07-03 15:56:29,0.12573737788338327,0.25938216536681846
20250703155629_t1_linear_regression.pt,main,1,2025-07-03 15:56:29,2025-07-03 15:56:29,0.6430889942549464,0.5398089289665222
20250703155629_t1_linear_regression.pt,main,2,2025-07-03 15:56:29,2025-07-03 15:56:29,0.6418428890040664,0.5387096405029297
20250703155629_t1_linear_regression.pt,main,3,2025-07-03 15:56:29,2025-07-03 15:56:29,0.6404651729327159,0.5374944806098938
20250703155629_t1_linear_regression.pt,main,4,2025-07-03 15:56:29,2025-07-03 15:56:29,0.6389652976304608,0.5362102389335632
20250703155629_t1_linear_regression.pt,main,5,2025-07-03 15:56:29,2025-07-03 15:56:29,0.6373930723193526,0.5348851680755615
20250703155629_t1_lstm.pt,main,1,2025-07-03 15:56:29,2025-07-03 15:56:29,0.13827115206071244,0.10796021276749439
20250703155629_t1_lstm.pt,main,2,2025-07-03 15:56:29,2025-07-03 15:56:29,0.1304240313609173,0.10780100080167285
20250703155629_t1_lstm.pt,main,3,2025-07-03 15:56:29,2025-07-03 15:56:29,0.13007155818040253,0.10732842583834014
20250703155629_t1_lstm.pt,main,4,2025-07-03 15:56:29,2025-07-03 15:56:29,0.127589367973109,0.099470450456098
20250703155629_t1_lstm.pt,main,5,2025-07-03 15:56:29,2025-07-03 15:56:29,0.12681861895000923,0.09815334301927815
20250703155629_t1_linear_regression.pt,main,1,2025-07-03 15:56:29,2025-07-03 15:56:29,0.13084969231311014,0.11019934797138901
20250703155629_t1_linear_regression.pt,main,2,2025-07-03 15:56:29,2025-07-03 15:56:29,0.08236803331752753,0.08683162122409536
20250703155629_t1_linear_regression.pt,main,3,2025-07-03 15:56:29,2025-07-03 15:56:30,0.07221397854883507,0.09331920280219605
20250703155629_t1_linear_regression.pt,main,4,2025-07-03 15:56:30,2025-07-03 15:56:30,0.0685005761941638,0.08722776757634204
20250703155629_t1_linear_regression.pt,main,5,2025-07-03 15:56:30,2025-07-03 15:56:30,0.0672640865462093,0.0819255055292793
20250703155630_t1_lstm.pt,main,1,2025-07-03 15:56:30,2025-07-03 15:56:30,0.3095055394226698,0.4308299477796377
20250703155630_t1_lstm.pt,main,2,2025-07-03 15:56:30,2025-07-03 15:56:30,0.3078949153279614,0.430206244776708
20250703155630_t1_lstm.pt,main,3,2025-07-03 15:56:30,2025-07-03 15:56:30,0.30968062466112833,0.4295525132499126
20250703155630_t1_lstm.pt,main,4,2025-07-03 15:56:30,2025-07-03 15:56:30,0.30473735810705643,0.4288910553322075
20250703155630_t1_lstm.pt,main,5,2025-07-03 15:56:30,2025-07-03 15:56:30,0.30652592811830476,0.42820761403682067
20250703155630_t1_linear_regression.pt,main,1,2025-07-03 15:56:30,2025-07-03 15:56:30,0.1741405173618207,0.3709448178609212
20250703155630_t1_linear_regression.pt,main,2,2025-07-03 15:56:30,2025-07-03 15:56:30,0.1712691404164475,0.3642566137843662
20250703155630_t1_linear_regression.pt,main,3,2025-07-03 15:56:30,2025-07-03 15:56:30,0.16865651873264084,0.357748548189799
20250703155630_t1_linear_regression.pt,main,4,2025-07-03 15:56:30,2025-07-03 15:56:30,0.16615272822147384,0.3513605495293935
20250703155630_t1_linear_regression.pt,main,5,2025-07-03 15:56:30,2025-07-03 15:56:30,0.16371773866647704,0.34507888224389816
20250703155630_t1_lstm.pt,main,1,2025-07-03 15:56:30,2025-07-03 15:56:30,0.4741228598643114,0.7892574667930603
20250703155630_t1_lstm.pt,main,2,2025-07-03 15:56:30,2025-07-03 15:56:30,0.45124121971308867,0.7621224522590637
20250703155630_t1_lstm.pt,main,3,2025-07-03 15:56:30,2025-07-03 15:56:30,0.422844318320407,0.7307119965553284
20250703155630_t1_lstm.pt,main,4,2025-07-03 15:56:30,2025-07-03 15:56:30,0.3899531380856101,0.6848879456520081
20250703155630_t1_lstm.pt,main,5,2025-07-03 15:56:30,2025-07-03 15:56:30,0.3405148282408077,0.617710530757904
20250703155631_t1_linear_regression.pt,main,1,2025-07-03 15:56:31,2025-07-03 15:56:31,0.6066427251814417,0.32826521418849874
20250703155631_t1_linear_regression.pt,main,2,2025-07-03 15:56:31,2025-07-03 15:56:31,0.6059958325804947,0.32796201739251984
20250703155631_t1_linear_regression.pt,main,3,2025-07-03 15:56:31,2025-07-03 15:56:31,0.6053539930107279,0.3276591484220872
20250703155631_t1_linear_regression.pt,main,4,2025-07-03 15:56:31,2025-07-03 15:56:31,0.6047126669777969,0.3273563505329701
20250703155631_t1_linear_regression.pt,main,5,2025-07-03 15:56:31,2025-07-03 15:56:31,0.6040714619934502,0.32705357707805516
20250703155631_t1_lstm.pt,main,1,2025-07-03 15:56:31,2025-07-03 15:56:31,0.3911865270528637,0.24297621846199036
20250703155631_t1_lstm.pt,main,2,2025-07-03 15:56:31,2025-07-03 15:56:31,0.3904913868916759,0.24275264143943787
20250703155631_t1_lstm.pt,main,3,2025-07-03 15:56:31,2025-07-03 15:56:31,0.39088695629238507,0.2425297349691391
20250703155631_t1_lstm.pt,main,4,2025-07-03 15:56:31,2025-07-03 15:56:31,0.3894118763211838,0.24230365455150604
20250703155631_t1_lstm.pt,main,5,2025-07-03 15:56:31,2025-07-03 15:56:31,0.38968062206829757,0.2420797199010849
20250703155631_t1_linear_regression.pt,main,1,2025-07-03 15:56:31,2025-07-03 15:56:31,0.32699978064742075,0.03475943207740784
20250703155631_t1_linear_regression.pt,main,2,2025-07-03 15:56:31,2025-07-03 15:56:31,0.30728343879604636,0.029554661363363266
20250703155631_t1_linear_regression.pt,main,3,2025-07-03 15:56:31,2025-07-03 15:56:31,0.2884571037902753,0.025257354602217674
20250703155631_t1_linear_regression.pt,main,4,2025-07-03 15:56:31,2025-07-03 15:56:31,0.27027664997631984,0.021562544628977776
20250703155631_t1_linear_regression.pt,main,5,2025-07-03 15:56:31,2025-07-03 15:56:31,0.2529907675788683,0.01908690668642521
20250703155631_t1_lstm.pt,main,1,2025-07-03 15:56:31,2025-07-03 15:56:31,0.16834819940499882,0.1818132996559143
20250703155631_t1_lstm.pt,main,2,2025-07-03 15:56:32,2025-07-03 15:56:32,0.12147091186839797,0.07705545425415039
20250703155631_t1_lstm.pt,main,3,2025-07-03 15:56:32,2025-07-03 15:56:32,0.1412366143173629,0.07569443434476852
20250703155631_t1_lstm.pt,main,4,2025-07-03 15:56:32,2025-07-03 15:56:32,0.13324531293478628,0.11618286371231079
20250703155631_t1_lstm.pt,main,5,2025-07-03 15:56:32,2025-07-03 15:56:32,0.1250938371527965,0.11794909089803696
20250703155632_t1_linear_regression.pt,main,1,2025-07-03 15:56:32,2025-07-03 15:56:32,0.16931973269204245,0.11449081344263894
20250703155632_t1_linear_regression.pt,main,2,2025-07-03 15:56:32,2025-07-03 15:56:32,0.12075070773735844,0.11338584337915693
20250703155632_t1_linear_regression.pt,main,3,2025-07-03 15:56:32,2025-07-03 15:56:32,0.09769344412171937,0.10948324203491211
20250703155632_t1_linear_regression.pt,main,4,2025-07-03 15:56:32,2025-07-03 15:56:32,0.08204434638355941,0.10969110258987971
20250703155632_t1_linear_regression.pt,main,5,2025-07-03 15:56:32,2025-07-03 15:56:32,0.07671912294634269,0.10957768559455872
20250703155632_t1_lstm.pt,main,1,2025-07-03 15:56:32,2025-07-03 15:56:32,0.25396724579469215,0.33215409091540743
20250703155632_t1_lstm.pt,main,2,2025-07-03 15:56:32,2025-07-03 15:56:32,0.25111906812840074,0.3249589034489223
20250703155632_t1_lstm.pt,main,3,2025-07-03 15:56:32,2025-07-03 15:56:32,0.24915591884414462,0.31820827296801973
20250703155632_t1_lstm.pt,main,4,2025-07-03 15:56:32,2025-07-03 15:56:32,0.24344910426200883,0.31196874380111694
20250703155632_t1_lstm.pt,main,5,2025-07-03 15:56:32,2025-07-03 15:56:32,0.24330439910573778,0.306096966777529
20250703155632_t1_linear_regression.pt,main,1,2025-07-03 15:56:32,2025-07-03 15:56:32,0.1280499908912931,0.17912492156028748
20250703155632_t1_linear_regression.pt,main,2,2025-07-03 15:56:32,2025-07-03 15:56:32,0.11209242279993528,0.1752871572971344
20250703155632_t1_linear_regression.pt,main,3,2025-07-03 15:56:32,2025-07-03 15:56:32,0.1083790085297961,0.1702602654695511
20250703155632_t1_linear_regression.pt,main,4,2025-07-03 15:56:32,2025-07-03 15:56:32,0.10400928178229168,0.16485753655433655
20250703155632_t1_linear_regression.pt,main,5,2025-07-03 15:56:32,2025-07-03 15:56:32,0.09944705380067279,0.1591055691242218
20250703155633_t1_lstm.pt,main,1,2025-07-03 15:56:33,2025-07-03 15:56:33,0.41644736020409945,0.3062996566295624
20250703155633_t1_lstm.pt,main,2,2025-07-03 15:56:33,2025-07-03 15:56:33,0.21338476935584333,0.2788577377796173
20250703155633_t1_lstm.pt,main,3,2025-07-03 15:56:33,2025-07-03 15:56:33,0.2008024172933388,0.27800053358078003
20250703155633_t1_lstm.pt,main,4,2025-07-03 15:56:33,2025-07-03 15:56:33,0.20196394568109985,0.2731977701187134
20250703155633_t1_lstm.pt,main,5,2025-07-03 15:56:33,2025-07-03 15:56:33,0.20119294630160273,0.2681333124637604
20250703155633_t1_universal.pt,main,1,2025-07-03 15:56:35,2025-07-03 15:56:35,0.4497186960022989,0.3371741411579591
20250703155633_t1_universal.pt,main,2,2025-07-03 15:56:35,2025-07-03 15:56:36,0.43927991116554804,0.32627098782294084
20250703155633_t1_universal.pt,main,3,2025-07-03 15:56:36,2025-07-03 15:56:36,0.4286426300891779,0.31511006313720574
20250703155633_t1_universal.pt,main,4,2025-07-03 15:56:36,2025-07-03 15:56:36,0.41768434452304626,0.3035094009187516
20250703155633_t1_universal.pt,main,5,2025-07-03 15:56:36,2025-07-03 15:56:37,0.40601641299341673,0.29127089272004475
20250703155637_t1_universal.pt,main,1,2025-07-03 15:56:39,2025-07-03 15:56:39,0.2585354126239362,0.19109131627201292
20250703155637_t1_universal.pt,main,2,2025-07-03 15:56:39,2025-07-03 15:56:40,0.2531103588888237,0.19160294371017084
20250703155637_t1_universal.pt,main,3,2025-07-03 15:56:40,2025-07-03 15:56:40,0.24770592767106794,0.19234640789883478
20250703155637_t1_universal.pt,main,4,2025-07-03 15:56:40,2025-07-03 15:56:41,0.24216111635434448,0.19340616974922845
20250703155637_t1_universal.pt,main,5,2025-07-03 15:56:41,2025-07-03 15:56:41,0.2356763160765887,0.19517821049972955
20250703155641_t1_linear_regression.pt,main,1,2025-07-03 15:56:41,2025-07-03 15:56:41,0.20828714647154878,0.15713970363140106
20250703155641_t1_linear_regression.pt,main,2,2025-07-03 15:56:41,2025-07-03 15:56:41,0.16608344981635825,0.14296215772628784
20250703155641_t1_linear_regression.pt,main,3,2025-07-03 15:56:41,2025-07-03 15:56:41,0.15311164799807728,0.13759730756282806
20250703155641_t1_linear_regression.pt,main,4,2025-07-03 15:56:41,2025-07-03 15:56:41,0.14764737681202267,0.13481871783733368
20250703155641_t1_linear_regression.pt,main,5,2025-07-03 15:56:41,2025-07-03 15:56:41,0.14493301951366921,0.13402818143367767
20250703155641_t1_lstm.pt,main,1,2025-07-03 15:56:41,2025-07-03 15:56:41,0.29999423510786416,0.24534569680690765
20250703155641_t1_lstm.pt,main,2,2025-07-03 15:56:41,2025-07-03 15:56:41,0.2989104861366576,0.24434781074523926
20250703155641_t1_lstm.pt,main,3,2025-07-03 15:56:41,2025-07-03 15:56:41,0.29726600720398666,0.24334296584129333
20250703155641_t1_lstm.pt,main,4,2025-07-03 15:56:41,2025-07-03 15:56:41,0.29680739140165024,0.24233470857143402
20250703155641_t1_lstm.pt,main,5,2025-07-03 15:56:41,2025-07-03 15:56:41,0.2952123097319534,0.24131634831428528
20250703155642_t1_linear_regression.pt,main,1,2025-07-03 15:56:42,2025-07-03 15:56:42,0.1489529694671984,0.3251684308052063
20250703155642_t1_linear_regression.pt,main,2,2025-07-03 15:56:42,2025-07-03 15:56:42,0.14867224991321565,0.32480496168136597
20250703155642_t1_linear_regression.pt,main,3,2025-07-03 15:56:42,2025-07-03 15:56:42,0.14848359812189033,0.32451051473617554
20250703155642_t1_linear_regression.pt,main,4,2025-07-03 15:56:42,2025-07-03 15:56:42,0.14833119014898935,0.3242565095424652
20250703155642_t1_linear_regression.pt,main,5,2025-07-03 15:56:42,2025-07-03 15:56:42,0.14819983740647633,0.324029803276062
20250703155642_t1_lstm.pt,main,1,2025-07-03 15:56:42,2025-07-03 15:56:42,0.29831872394791353,0.5502517819404602
20250703155642_t1_lstm.pt,main,2,2025-07-03 15:56:42,2025-07-03 15:56:42,0.29824609657128653,0.5501601099967957
20250703155642_t1_lstm.pt,main,3,2025-07-03 15:56:42,2025-07-03 15:56:42,0.2982626339903584,0.5500677824020386
20250703155642_t1_lstm.pt,main,4,2025-07-03 15:56:42,2025-07-03 15:56:42,0.29830738813788804,0.5499758720397949
20250703155642_t1_lstm.pt,main,5,2025-07-03 15:56:42,2025-07-03 15:56:42,0.29811346541952205,0.5498831868171692
20250703155642_t1_linear_regression.pt,main,1,2025-07-03 15:56:42,2025-07-03 15:56:42,0.4347706935332932,0.5022557973861694
20250703155642_t1_linear_regression.pt,main,2,2025-07-03 15:56:42,2025-07-03 15:56:42,0.4346866689565528,0.5021969079971313
20250703155642_t1_linear_regression.pt,main,3,2025-07-03 15:56:42,2025-07-03 15:56:42,0.43463545195928965,0.5021504163742065
20250703155642_t1_linear_regression.pt,main,4,2025-07-03 15:56:42,2025-07-03 15:56:42,0.43459488644854716,0.5021106004714966
20250703155642_t1_linear_regression.pt,main,5,2025-07-03 15:56:42,2025-07-03 15:56:42,0.43456022589261295,0.5020753741264343
20250703155642_t1_lstm.pt,main,1,2025-07-03 15:56:42,2025-07-03 15:56:42,0.5392519071811938,0.609697699546814
20250703155642_t1_lstm.pt,main,2,2025-07-03 15:56:42,2025-07-03 15:56:42,0.5396226162218866,0.6095340847969055
20250703155642_t1_lstm.pt,main,3,2025-07-03 15:56:42,2025-07-03 15:56:42,0.5401248940984711,0.6093701124191284
20250703155642_t1_lstm.pt,main,4,2025-07-03 15:56:42,2025-07-03 15:56:42,0.5395276960525804,0.6092067956924438
20250703155642_t1_lstm.pt,main,5,2025-07-03 15:56:42,2025-07-03 15:56:42,0.5403661459456873,0.60904461145401
20250703155642_t1_linear_regression.pt,main,1,2025-07-03 15:56:43,2025-07-03 15:56:43,0.264942440243275,0.42708614468574524
20250703155642_t1_linear_regression.pt,main,2,2025-07-03 15:56:43,2025-07-03 15:56:43,0.2636856436729431,0.4258024990558624
20250703155642_t1_linear_regression.pt,main,3,2025-07-03 15:56:43,2025-07-03 15:56:43,0.2629436419943893,0.42480960488319397
20250703155642_t1_linear_regression.pt,main,4,2025-07-03 15:56:43,2025-07-03 15:56:43,0.2623571229978206,0.42397138476371765
20250703155642_t1_linear_regression.pt,main,5,2025-07-03 15:56:43,2025-07-03 15:56:43,0.2618577709216129,0.42323336005210876
20250703155643_t1_lstm.pt,main,1,2025-07-03 15:56:43,2025-07-03 15:56:43,0.4101449514069938,0.6419041156768799
20250703155643_t1_lstm.pt,main,2,2025-07-03 15:56:43,2025-07-03 15:56:43,0.40888709668424195,0.641802966594696
20250703155643_t1_lstm.pt,main,3,2025-07-03 15:56:43,2025-07-03 15:56:43,0.409186655577598,0.6417220234870911
20250703155643_t1_lstm.pt,main,4,2025-07-03 15:56:43,2025-07-03 15:56:43,0.4099443060816921,0.6416573524475098
20250703155643_t1_lstm.pt,main,5,2025-07-03 15:56:43,2025-07-03 15:56:43,0.40972667320599576,0.6415975093841553
20250703155643_t1_linear_regression.pt,main,1,2025-07-03 15:56:43,2025-07-03 15:56:43,0.25116683737091394,0.105840764939785
20250703155643_t1_linear_regression.pt,main,2,2025-07-03 15:56:43,2025-07-03 15:56:43,0.24446419831635297,0.10497324168682098
20250703155643_t1_linear_regression.pt,main,3,2025-07-03 15:56:43,2025-07-03 15:56:43,0.23792890923610632,0.10421276092529297
20250703155643_t1_linear_regression.pt,main,4,2025-07-03 15:56:43,2025-07-03 15:56:43,0.2316023139849953,0.10341297090053558
20250703155643_t1_linear_regression.pt,main,5,2025-07-03 15:56:43,2025-07-03 15:56:43,0.22548255618067756,0.10257837921380997
20250703155643_t1_lstm.pt,main,1,2025-07-03 15:56:43,2025-07-03 15:56:43,0.4332529678724814,0.23575067520141602
20250703155643_t1_lstm.pt,main,2,2025-07-03 15:56:43,2025-07-03 15:56:43,0.43515580667965653,0.23556186258792877
20250703155643_t1_lstm.pt,main,3,2025-07-03 15:56:43,2025-07-03 15:56:43,0.43366569228794266,0.23535817861557007
20250703155643_t1_lstm.pt,main,4,2025-07-03 15:56:43,2025-07-03 15:56:43,0.43507328750430674,0.2351435273885727
20250703155643_t1_lstm.pt,main,5,2025-07-03 15:56:43,2025-07-03 15:56:43,0.4343832488509192,0.2349206805229187
20250703155643_t1_linear_regression.pt,main,1,2025-07-03 15:56:43,2025-07-03 15:56:43,0.8497790094734966,0.7158865332603455
20250703155643_t1_linear_regression.pt,main,2,2025-07-03 15:56:43,2025-07-03 15:56:43,0.6343502747839775,0.4908253252506256
20250703155643_t1_linear_regression.pt,main,3,2025-07-03 15:56:43,2025-07-03 15:56:43,0.4202890911827917,0.26877132058143616
20250703155643_t1_linear_regression.pt,main,4,2025-07-03 15:56:43,2025-07-03 15:56:43,0.23745553493499755,0.16400618851184845
20250703155643_t1_linear_regression.pt,main,5,2025-07-03 15:56:43,2025-07-03 15:56:43,0.1702311780573665,0.12774795293807983
20250703155644_t1_lstm.pt,main,1,2025-07-03 15:56:44,2025-07-03 15:56:44,0.8257502669873444,0.8792723417282104
20250703155644_t1_lstm.pt,main,2,2025-07-03 15:56:44,2025-07-03 15:56:44,0.8250262400378352,0.8777183294296265
20250703155644_t1_lstm.pt,main,3,2025-07-03 15:56:44,2025-07-03 15:56:44,0.8227953739788221,0.8761647939682007
20250703155644_t1_lstm.pt,main,4,2025-07-03 15:56:44,2025-07-03 15:56:44,0.8210061790286631,0.874611496925354
20250703155644_t1_lstm.pt,main,5,2025-07-03 15:56:44,2025-07-03 15:56:44,0.8202351335166157,0.8730552196502686
20250703155644_t1_linear_regression.pt,main,1,2025-07-03 15:56:44,2025-07-03 15:56:44,0.3228561544057095,0.20483385026454926
20250703155644_t1_linear_regression.pt,main,2,2025-07-03 15:56:44,2025-07-03 15:56:44,0.312285840511322,0.20040690898895264
20250703155644_t1_linear_regression.pt,main,3,2025-07-03 15:56:44,2025-07-03 15:56:44,0.30551253801042383,0.19700396060943604
20250703155644_t1_linear_regression.pt,main,4,2025-07-03 15:56:44,2025-07-03 15:56:44,0.30008723970615503,0.1942310482263565
20250703155644_t1_linear_regression.pt,main,5,2025-07-03 15:56:44,2025-07-03 15:56:44,0.29545144014286273,0.19178298115730286
20250703155644_t1_lstm.pt,main,1,2025-07-03 15:56:44,2025-07-03 15:56:44,0.3116454328551437,0.16057434678077698
20250703155644_t1_lstm.pt,main,2,2025-07-03 15:56:44,2025-07-03 15:56:44,0.2896403250369159,0.14039114117622375
20250703155644_t1_lstm.pt,main,3,2025-07-03 15:56:44,2025-07-03 15:56:44,0.26880803433331574,0.12257147580385208
20250703155644_t1_lstm.pt,main,4,2025-07-03 15:56:44,2025-07-03 15:56:44,0.2525526181314931,0.1052880734205246
20250703155644_t1_lstm.pt,main,5,2025-07-03 15:56:44,2025-07-03 15:56:44,0.23262541650822668,0.0913119688630104
20250703155644_t1_linear_regression.pt,main,1,2025-07-03 15:56:44,2025-07-03 15:56:44,0.23097818554311558,0.12236948311328888
20250703155644_t1_linear_regression.pt,main,2,2025-07-03 15:56:44,2025-07-03 15:56:44,0.22478107671806777,0.12139368057250977
20250703155644_t1_linear_regression.pt,main,3,2025-07-03 15:56:44,2025-07-03 15:56:44,0.22086242670598238,0.1206711158156395
20250703155644_t1_linear_regression.pt,main,4,2025-07-03 15:56:44,2025-07-03 15:56:44,0.2178037760914236,0.12009700387716293
20250703155644_t1_linear_regression.pt,main,5,2025-07-03 15:56:44,2025-07-03 15:56:44,0.21522078466588174,0.11961749196052551
20250703155644_t1_lstm.pt,main,1,2025-07-03 15:56:45,2025-07-03 15:56:45,0.23088030858316283,0.05960404872894287
20250703155644_t1_lstm.pt,main,2,2025-07-03 15:56:45,2025-07-03 15:56:45,0.2274446718070818,0.06017746031284332
20250703155644_t1_lstm.pt,main,3,2025-07-03 15:56:45,2025-07-03 15:56:45,0.22618086238702137,0.06085050106048584
20250703155644_t1_lstm.pt,main,4,2025-07-03 15:56:45,2025-07-03 15:56:45,0.22603730490242224,0.06163187697529793
20250703155644_t1_lstm.pt,main,5,2025-07-03 15:56:45,2025-07-03 15:56:45,0.22386209243449612,0.06244104355573654
20250703155645_t1_linear_regression.pt,main,1,2025-07-03 15:56:45,2025-07-03 15:56:45,0.4097987571488256,0.3215204179286957
20250703155645_t1_linear_regression.pt,main,2,2025-07-03 15:56:45,2025-07-03 15:56:45,0.30019292347673054,0.2541624903678894
20250703155645_t1_linear_regression.pt,main,3,2025-07-03 15:56:45,2025-07-03 15:56:45,0.25455907185872395,0.2312713861465454
20250703155645_t1_linear_regression.pt,main,4,2025-07-03 15:56:45,2025-07-03 15:56:45,0.24507065035294795,0.23777765035629272
20250703155645_t1_linear_regression.pt,main,5,2025-07-03 15:56:45,2025-07-03 15:56:45,0.24773404961046966,0.23014730215072632
20250703155645_t1_lstm.pt,main,1,2025-07-03 15:56:45,2025-07-03 15:56:45,0.463439556049264,0.4471028447151184
20250703155645_t1_lstm.pt,main,2,2025-07-03 15:56:45,2025-07-03 15:56:45,0.4092537500720093,0.39551374316215515
20250703155645_t1_lstm.pt,main,3,2025-07-03 15:56:45,2025-07-03 15:56:45,0.364645116571067,0.34804150462150574
20250703155645_t1_lstm.pt,main,4,2025-07-03 15:56:45,2025-07-03 15:56:45,0.3209815625695215,0.30169838666915894
20250703155645_t1_lstm.pt,main,5,2025-07-03 15:56:45,2025-07-03 15:56:45,0.28204111703064133,0.2620888352394104
20250703155645_t1_linear_regression.pt,main,1,2025-07-03 15:56:45,2025-07-03 15:56:45,0.21777256610600845,0.08718357235193253
20250703155645_t1_linear_regression.pt,main,2,2025-07-03 15:56:45,2025-07-03 15:56:45,0.2131364676831425,0.08886782079935074
20250703155645_t1_linear_regression.pt,main,3,2025-07-03 15:56:45,2025-07-03 15:56:45,0.21022595871185912,0.09015369415283203
20250703155645_t1_linear_regression.pt,main,4,2025-07-03 15:56:45,2025-07-03 15:56:45,0.20795604530451955,0.09123177826404572
20250703155645_t1_linear_regression.pt,main,5,2025-07-03 15:56:45,2025-07-03 15:56:45,0.20604255730691162,0.09215988218784332
