model,model_component,epoch,type,inference,MAE,MSE,RMSE,MAPE,R2,MDA,Spearman
20250703155702_t1_linear_regression.pt,main,5,train,0.0050046443939208984,0.025342410430312157,0.0011206213384866714,0.03347568279343487,1.0689607858657837,-1.9359989166259766,0.442512077294686,0.014671161889381078
20250703155702_t1_linear_regression.pt,main,5,val,0.001991748809814453,0.018076099455356598,0.00037907061050646007,0.019469735758516602,2.189073085784912,-67.33399963378906,0.3625,0.23304530669653797
20250703155702_t1_linear_regression.pt,main,5,test,0.0019922256469726562,0.02223747782409191,0.0007264617597684264,0.026952954564730496,1.7687034606933594,-1.5237979888916016,0.3803921568627451,0.126999023936266
20250703155703_t1_lstm.pt,main,1,train,0.007002592086791992,0.035457711666822433,0.001776487217284739,0.04214839519228151,1.3024495840072632,-3.654350757598877,0.49468599033816424,0.10694590363589784
20250703155703_t1_lstm.pt,main,1,val,0.006006002426147461,0.014408241957426071,0.00040055523277260363,0.020013876005726718,1.7578356266021729,-71.20697021484375,0.55,0.3014237534495205
20250703155703_t1_lstm.pt,main,2,train,0.006325244903564453,0.03511306643486023,0.0017555636586621404,0.04189944699709222,1.286981225013733,-3.599531650543213,0.5024154589371981,0.09499701539651893
20250703155703_t1_lstm.pt,main,2,val,0.00699925422668457,0.01433553732931614,0.0003977023297920823,0.01994247551815176,1.748599648475647,-70.69268035888672,0.55,0.3013000384216291
20250703155703_t1_lstm.pt,main,3,train,0.005692481994628906,0.035434287041425705,0.00179903709795326,0.042415057443710484,1.2920541763305664,-3.713430881500244,0.49468599033816424,0.09090966313216643
20250703155703_t1_lstm.pt,main,3,val,0.0021114349365234375,0.0142629723995924,0.0003947759105358273,0.01986896853225721,1.7395110130310059,-70.16514587402344,0.55,0.3014237534495205
20250703155703_t1_lstm.pt,main,4,train,0.006272554397583008,0.034982599318027496,0.0017461514798924327,0.04178697739598346,1.2941356897354126,-3.57487154006958,0.506280193236715,0.11390125434582504
20250703155703_t1_lstm.pt,main,4,val,0.0009937286376953125,0.014192438684403896,0.00039184014894999564,0.019794952612976764,1.7305036783218384,-69.63592529296875,0.55,0.3013000384216291
20250703155703_t1_lstm.pt,main,5,train,0.005992889404296875,0.03533041104674339,0.0017735740402713418,0.04211382243719206,1.3053629398345947,-3.6467185020446777,0.4927536231884058,0.105334982553715
20250703155703_t1_lstm.pt,main,5,val,0.0010008811950683594,0.01410639937967062,0.00038859821506775916,0.019712894639493186,1.7199015617370605,-69.051513671875,0.55,0.2998715614135356
20250703155703_t1_lstm.pt,main,5,test,0.004454851150512695,0.022926125675439835,0.000998681178316474,0.03160191732025881,1.4685481786727905,-2.4695143699645996,0.5490196078431373,0.09063650804336712
20250703155703_t1_linear_regression.pt,main,1,train,0.0030007362365722656,2.012441396713257,6.353461742401123,2.520607415366606,1.0910158157348633,-2.066887140274048,0.4507422402159244,0.08059907686112165
20250703155703_t1_linear_regression.pt,main,1,val,0.00099945068359375,2.2586820125579834,7.298572063446045,2.701586952782761,0.8305545449256897,-7.688725471496582,0.46846846846846846,0.10800560358082482
20250703155703_t1_linear_regression.pt,main,2,train,0.0019986629486083984,2.012187957763672,6.351932525634766,2.520304054203533,1.0909115076065063,-2.0661487579345703,0.4507422402159244,0.08067392306161619
20250703155703_t1_linear_regression.pt,main,2,val,0.0009996891021728516,2.2584621906280518,7.297348976135254,2.7013605786964563,0.8304671049118042,-7.68726921081543,0.46846846846846846,0.10800560358082482
20250703155703_t1_linear_regression.pt,main,3,train,0.0029997825622558594,2.0120084285736084,6.350850582122803,2.5200893996290694,1.0908377170562744,-2.065626621246338,0.4507422402159244,0.08075549602031844
20250703155703_t1_linear_regression.pt,main,3,val,0.0010004043579101562,2.2582828998565674,7.296352386474609,2.7011761117103434,0.8303957581520081,-7.68608283996582,0.46846846846846846,0.10800560358082482
20250703155703_t1_linear_regression.pt,main,4,train,0.0019915103912353516,2.01186203956604,6.3499674797058105,2.5199141810200225,1.0907777547836304,-2.0652003288269043,0.4507422402159244,0.08079015791850665
20250703155703_t1_linear_regression.pt,main,4,val,0.0010006427764892578,2.258127212524414,7.295487403869629,2.701015994745242,0.8303340077400208,-7.685052871704102,0.46846846846846846,0.10800560358082482
20250703155703_t1_linear_regression.pt,main,5,train,0.002000570297241211,2.011735200881958,6.349201202392578,2.519762132105445,1.0907255411148071,-2.0648305416107178,0.4507422402159244,0.08082404139271013
20250703155703_t1_linear_regression.pt,main,5,val,0.00099945068359375,2.257988214492798,7.29471492767334,2.7008729936213847,0.8302786946296692,-7.684133529663086,0.46846846846846846,0.10800560358082482
20250703155703_t1_linear_regression.pt,main,5,test,0.005116462707519531,1.9246459007263184,5.7291436195373535,2.3935629549977064,1.038408637046814,-2.6056478023529053,0.465564738292011,0.046889856138231725
20250703155703_t1_lstm.pt,main,1,train,0.020019054412841797,2.250622272491455,7.312139511108398,2.7040968013568594,1.0060027837753296,-2.529651641845703,0.4116059379217274,-0.11855407568588505
20250703155703_t1_lstm.pt,main,1,val,0.002007722854614258,2.846203327178955,9.190632820129395,3.031605650497669,1.0010573863983154,-9.94116497039795,0.4864864864864865,-0.174189360030068
20250703155703_t1_lstm.pt,main,2,train,0.011441946029663086,2.2441658973693848,7.289873123168945,2.6999765041883133,0.9999430775642395,-2.5189034938812256,0.4183535762483131,-0.14310982746548162
20250703155703_t1_lstm.pt,main,2,val,0.007009267807006836,2.8458006381988525,9.18830394744873,3.0312215272805005,1.0008914470672607,-9.938393592834473,0.4864864864864865,-0.1706785799706154
20250703155703_t1_lstm.pt,main,3,train,0.017510414123535156,2.249742269515991,7.298530578613281,2.7015792749081564,1.0061460733413696,-2.5230824947357178,0.41295546558704455,-0.1218807073027634
20250703155703_t1_lstm.pt,main,3,val,0.002001523971557617,2.84548020362854,9.186453819274902,3.030916333268687,1.0007587671279907,-9.936190605163574,0.4864864864864865,-0.1689367245408024
20250703155703_t1_lstm.pt,main,4,train,0.021757841110229492,2.2436766624450684,7.278143882751465,2.697803529308883,1.0005385875701904,-2.5132415294647217,0.4224021592442645,-0.12481495448235523
20250703155703_t1_lstm.pt,main,4,val,0.002994060516357422,2.845215320587158,9.184938430786133,3.0306663344528926,1.0006481409072876,-9.93438720703125,0.4864864864864865,-0.17115693443127072
20250703155703_t1_lstm.pt,main,5,train,0.016209125518798828,2.2459940910339355,7.29425048828125,2.700787012757809,1.0032477378845215,-2.5210163593292236,0.41970310391363025,-0.12297800606358512
20250703155703_t1_lstm.pt,main,5,val,0.002000093460083008,2.8449738025665283,9.18356990814209,3.0304405468746767,1.0005462169647217,-9.932757377624512,0.4864864864864865,-0.16777037228480762
20250703155703_t1_lstm.pt,main,5,test,0.0030074119567871094,2.151171922683716,6.367763519287109,2.52344279096775,1.0002840757369995,-3.0075645446777344,0.45179063360881544,-0.1500410672968723
20250703155703_t1_linear_regression.pt,main,1,train,0.003636598587036133,4.012071132659912,28.413833618164062,5.330462795870924,0.6909518241882324,-6.233141899108887,0.5299334811529933,-0.26329127704648225
20250703155703_t1_linear_regression.pt,main,1,val,0.003561735153198242,5.249809741973877,40.443790435791016,6.359543256853515,0.7793777585029602,-8.235276222229004,0.48484848484848486,0.2137348119280562
20250703155703_t1_linear_regression.pt,main,2,train,0.0020074844360351562,3.669424295425415,24.07051658630371,4.906171275679612,0.6293941140174866,-5.12748908996582,0.549889135254989,-0.24321899313448006
20250703155703_t1_linear_regression.pt,main,2,val,0.0009937286376953125,4.94890022277832,35.78788757324219,5.982297850595721,0.7289804220199585,-7.172107696533203,0.4772727272727273,0.22884892012936
20250703155703_t1_linear_regression.pt,main,3,train,0.004340410232543945,3.4421091079711914,21.218456268310547,4.606349559934694,0.591022253036499,-4.401456832885742,0.5399113082039911,-0.21054278775546903
20250703155703_t1_linear_regression.pt,main,3,val,0.0009920597076416016,4.693856239318848,32.41439437866211,5.693364065178171,0.6877601146697998,-6.40177583694458,0.4772727272727273,0.23673498536027993
20250703155703_t1_linear_regression.pt,main,4,train,0.0019915103912353516,3.2617835998535156,19.068681716918945,4.366770169921809,0.5602508187294006,-3.8542017936706543,0.5421286031042128,-0.17573798552741587
20250703155703_t1_linear_regression.pt,main,4,val,0.0010013580322265625,4.48000431060791,29.693687438964844,5.449191448184294,0.6526804566383362,-5.7805070877075195,0.4772727272727273,0.23719407065832832
20250703155703_t1_linear_regression.pt,main,5,train,0.002001523971557617,3.1055498123168945,17.30954933166504,4.160474652207971,0.533424973487854,-3.4063897132873535,0.5421286031042128,-0.13517713290548256
20250703155703_t1_linear_regression.pt,main,5,val,0.0009975433349609375,4.278438568115234,27.29678726196289,5.224632739433739,0.6200799942016602,-5.233178615570068,0.4772727272727273,0.2344089531835015
20250703155703_t1_linear_regression.pt,main,5,test,0.001992940902709961,2.951906204223633,11.736103057861328,3.425799623133456,0.5070840716362,-3.091433048248291,0.5931818181818181,0.509365813847327
20250703155703_t1_lstm.pt,main,1,train,0.01865553855895996,3.173737049102783,14.347275733947754,3.7877797895268084,0.5382838249206543,-2.65230131149292,0.47671840354767187,0.1004344156689226
20250703155703_t1_lstm.pt,main,1,val,0.0030090808868408203,4.780068874359131,28.758987426757812,5.3627406637611905,0.636355996131897,-5.5670695304870605,0.36363636363636365,-0.4776680507238245
20250703155703_t1_lstm.pt,main,2,train,0.01217198371887207,3.158055067062378,14.255537986755371,3.775650670646766,0.5339456796646118,-2.628948211669922,0.45454545454545453,0.10114640886116763
20250703155703_t1_lstm.pt,main,2,val,0.006419658660888672,4.778954982757568,28.747821807861328,5.3616995260701925,0.636184811592102,-5.564519882202148,0.36363636363636365,-0.4783974862529458
20250703155703_t1_lstm.pt,main,3,train,0.01800537109375,3.1692521572113037,14.326637268066406,3.7850544603831535,0.5371663570404053,-2.647047281265259,0.4789356984478936,0.11274447849789142
20250703155703_t1_lstm.pt,main,3,val,0.0020036697387695312,4.7778449058532715,28.736661911010742,5.360658719878625,0.6360145211219788,-5.561971664428711,0.36363636363636365,-0.47712224931392255
20250703155703_t1_lstm.pt,main,4,train,0.012007713317871094,3.1782050132751465,14.27227783203125,3.7778668361962215,0.5405507683753967,-2.633209466934204,0.48004434589800443,0.12344176572030514
20250703155703_t1_lstm.pt,main,4,val,0.006989717483520508,4.776742935180664,28.725582122802734,5.359625184917573,0.635845422744751,-5.559441566467285,0.36363636363636365,-0.4780537819116398
20250703155703_t1_lstm.pt,main,5,train,0.014179706573486328,3.1628739833831787,14.34934139251709,3.7880524537705504,0.5353835225105286,-2.652827024459839,0.46008869179600886,0.09643130677458532
20250703155703_t1_lstm.pt,main,5,val,0.002000570297241211,4.775656700134277,28.714736938476562,5.358613341012445,0.6356781721115112,-5.556965351104736,0.36363636363636365,-0.478025117066751
20250703155703_t1_lstm.pt,main,5,test,0.005685567855834961,3.7723286151885986,18.09758186340332,4.25412527594138,0.5868881344795227,-5.309167385101318,0.4113636363636364,-0.3121666802268866
20250703155704_t1_universal.pt,main,1,train,0.1502988338470459,1.165930749001828,11.090911168771775,1.3369017155930942,0.844093227928335,-5.981750336560336,0.4881862099253404,-0.03291276517502903
20250703155704_t1_universal.pt,main,1,val,0.009279727935791016,1.3668841354718262,19.526757185096027,1.551435379265685,0.7864947806705128,-15.509270472960038,0.5130681818181819,0.0038096031700409205
20250703155704_t1_universal.pt,main,2,train,0.10509586334228516,1.0175292876295068,8.998293021201706,1.1479807569107152,0.5292002694173292,-1.2002373283559626,0.4764163372859025,-0.07824244796275454
20250703155704_t1_universal.pt,main,2,val,0.003000020980834961,1.2374874725091187,16.604791166551877,1.4319005190706104,0.962680998173627,-20.002312660217285,0.48750000000000004,-0.019606348713482227
20250703155704_t1_universal.pt,main,3,train,0.04200339317321777,1.0033331587063996,9.061540427779123,1.1323959227916698,0.5340852060101249,-1.0655241120945325,0.46877470355731227,-0.07012707866332131
20250703155704_t1_universal.pt,main,3,val,0.0030002593994140625,1.2212694077329203,16.155100918990104,1.413523510587343,1.0016878734935413,-21.71866162256761,0.48750000000000004,0.04408840970041392
20250703155704_t1_universal.pt,main,4,train,0.04100966453552246,1.0146837516433813,9.372386950565586,1.1443728179234436,0.5335210859775543,-1.0440975752743809,0.4673693456302152,-0.0659374064563689
20250703155704_t1_universal.pt,main,4,val,0.0019986629486083984,1.2152724057774653,15.998190729296766,1.4071688476659894,1.0113707428628749,-22.262757875702597,0.48750000000000004,0.04174679763230838
20250703155704_t1_universal.pt,main,5,train,0.03510904312133789,1.0228348270227963,9.483116840665884,1.1503367062387524,0.5370067303830927,-1.0453629276969216,0.475713658322354,-0.05901480212804464
20250703155704_t1_universal.pt,main,5,val,0.0029990673065185547,1.2027484139596873,15.663546563120855,1.3934628761802985,1.0336453399874947,-23.38389766216278,0.48750000000000004,0.05381138207328851
20250703155704_t1_universal.pt,main,5,test,0.012183904647827148,1.0624957962638952,12.08600663243322,1.2801834063906155,0.7647951136935841,-1.2258174202658914,0.47950089126559714,0.0397433068404034
20250703155706_t1_universal.pt,main,1,train,0.058512210845947266,1.0258346119556914,8.968060752167895,1.1922550587711809,0.5852557583288713,-2.0372596057978543,0.4871321914800176,0.01059091999315812
20250703155706_t1_universal.pt,main,1,val,0.005000591278076172,1.206900691359558,15.696276626044313,1.3930088447407183,0.9684893624349074,-19.692781442945655,0.5335227272727274,0.24778041889762112
20250703155706_t1_universal.pt,main,2,train,0.046503305435180664,0.9785769112746824,9.433616974036505,1.1393271763857509,0.5174447514794089,-0.8394544883207842,0.4974967061923584,0.01752760536548009
20250703155706_t1_universal.pt,main,2,val,0.003992557525634766,1.14015916692601,14.031000723612538,1.31976583640103,0.9623932648788799,-19.703176579692148,0.5392045454545454,0.21101556001798952
20250703155706_t1_universal.pt,main,3,train,0.04725193977355957,0.8466368480162187,6.960232303692134,0.9964484738061077,0.5021990781480615,-0.6255226785486395,0.5071585419411507,0.16056705858558956
20250703155706_t1_universal.pt,main,3,val,0.0029990673065185547,0.9673223626715216,9.800349509101414,1.109225486335713,0.8191282071850516,-13.894860543987967,0.5102272727272728,0.26764117878527877
20250703155706_t1_universal.pt,main,4,train,0.058569908142089844,0.8174725449220701,7.497450599243166,1.003265960421557,0.4548735158009963,-0.4016919027675282,0.5081247255160298,0.2447033128293799
20250703155706_t1_universal.pt,main,4,val,0.0041506290435791016,0.8996987975287166,7.925171166135855,1.004232140153543,0.8267189887436953,-14.535181468183344,0.5232954545454545,0.2996148153328051
20250703155706_t1_universal.pt,main,5,train,0.05600261688232422,0.7591811099343679,6.318039138621481,0.9187701380998908,0.41961206089366565,-0.18040869452736594,0.4996047430830039,0.3331617712715562
20250703155706_t1_universal.pt,main,5,val,0.004000425338745117,0.8235875252126292,6.234980098198073,0.894351642569731,0.6859603537754579,-9.836239446293224,0.5579545454545454,0.3161569938275249
20250703155706_t1_universal.pt,main,5,test,0.012611150741577148,0.7766712786291133,5.828633358957384,0.8808834490941049,0.5290602201765234,-0.05288199944929643,0.5335115864527629,0.4672462069255847
20250703155633_t1_universal.pt,mm118648.csv,6,test_per_dataset,0.009158849716186523,2.6932099739970914,8.38207623928525,2.895181555496175,0.682317614694528,-6.427366650039404,0.5636007827788649,-0.6067571886913691
20250703155633_t1_universal.pt,mm125431.csv,6,test_per_dataset,0.010499954223632812,0.3861983322932702,0.2401576549434679,0.49005882804360124,1.6466075142289855,-1.6396652640757483,0.4975,-0.9217722388371206
20250703155633_t1_universal.pt,mm144644.csv,6,test_per_dataset,0.009671449661254883,0.8612494354622688,0.9061689557887442,0.95192907077615,1.2367692915476236,-4.511776035855764,0.5219638242894057,-0.3592098719423269
20250703155633_t1_universal.pt,mm148296.csv,6,test_per_dataset,0.00801396369934082,0.10328945319248921,0.011667885342533102,0.10801798619921175,0.5879088375706777,-10.680500467236934,0.5167958656330749,-0.9529474485190145
20250703155633_t1_universal.pt,mm166942.csv,6,test_per_dataset,0.010028362274169922,0.2772567629208558,0.11104725464135269,0.3332375348626752,1.0578782315062893,-2.2502909917621863,0.44227005870841485,-0.941711066910242
20250703155633_t1_universal.pt,mm182972.csv,6,test_per_dataset,0.010624408721923828,0.3854737797182096,0.15595415427294698,0.3949103116822185,1.0627009843138047,-20.181775640791578,0.4794520547945205,-0.9459203943329887
20250703155633_t1_universal.pt,mm187195.csv,6,test_per_dataset,0.01100015640258789,3.2081207388147592,12.28537194082571,3.5050494919224335,0.5486236001884699,-5.1648480869023325,0.4833759590792839,-0.7007963796705163
20250703155633_t1_universal.pt,mm199762.csv,6,test_per_dataset,0.009033203125,0.09514054972172982,0.012483319433819846,0.1117287762119493,1.0162201548452652,-2.638770917201318,0.38551859099804303,-0.9080101267407695
20250703155633_t1_universal.pt,mm254.csv,6,test_per_dataset,0.008998394012451172,16.49947196947565,337.3552403666539,18.367232790125296,0.5973742677476208,-4.180572999949027,0.5244618395303327,-0.2965180135223041
20250703155633_t1_universal.pt,mm3371.csv,6,test_per_dataset,0.009002685546875,0.04994450623215334,0.00391030362439,0.06253242058636464,1.0243534189307342,-1.7621766751379586,0.41291585127201563,-0.7467487386669817
20250703155633_t1_universal.pt,mm41865.csv,6,test_per_dataset,0.0105133056640625,0.07422517279618729,0.008518400978165763,0.09229518393808944,0.6748705728040794,-1.8316109818777573,0.40117416829745595,-0.8299198995901769
20250703155633_t1_universal.pt,mm45674.csv,6,test_per_dataset,0.009048700332641602,0.019346163869614658,0.0005165383370067338,0.022727479776841378,0.7899784506214023,-2.6312037007273505,0.5048923679060665,-0.5198097958998456
20250703155633_t1_universal.pt,mm4678.csv,6,test_per_dataset,0.009999990463256836,0.3105941892540526,0.11861055998435771,0.3443988385351462,1.0286335284860848,-4.358000497984608,0.4911937377690802,-0.7927863818382463
20250703155633_t1_universal.pt,mm57710.csv,6,test_per_dataset,0.0115966796875,0.09186690215247148,0.009657914935225774,0.09827469122427082,0.4740035878718808,-6.9288522001540915,0.48156182212581344,-0.9636784656274296
20250703155633_t1_universal.pt,mm65924.csv,6,test_per_dataset,0.008770227432250977,0.1400201143387827,0.02543448919883726,0.15948194003973384,0.8676568569403645,-3.3644132686052552,0.37181996086105673,-0.8338335555425168
20250703155633_t1_universal.pt,mm72425.csv,6,test_per_dataset,0.009002685546875,0.02228326735570954,0.00078391833302487,0.027998541623178698,1.3380322654277066,-1.7282370816984591,0.3913894324853229,-0.8829809109635319
20250703155633_t1_universal.pt,mm79158.csv,6,test_per_dataset,0.009009599685668945,2.12837299934983,6.1252012363543145,2.4749143897020587,1.0118948677055268,-2.8406187662792983,0.5054945054945055,-0.8126780270851279
20250703155633_t1_universal.pt,mm9725.csv,6,test_per_dataset,0.011648178100585938,4.355242365375068,21.835133584165593,4.672807890783185,0.7060412273667359,-6.616703575100536,0.5426008968609866,-0.39063692211079165
20250703155637_t1_universal.pt,mm118648.csv,6,test_per_dataset,0.013007402420043945,1.7822729533387247,4.292236376556989,2.0717713137692075,0.424342721797499,-2.8033552078552555,0.4090019569471624,0.666644419122449
20250703155637_t1_universal.pt,mm125431.csv,6,test_per_dataset,0.013307332992553711,0.2442375226742555,0.11193222904257083,0.33456274305811584,1.4230278125227036,-0.23029023165551687,0.4025,0.9278521369749743
20250703155637_t1_universal.pt,mm144644.csv,6,test_per_dataset,0.014893531799316406,0.5126071059978825,0.37529570622317565,0.612613831237245,0.7711468846893066,-1.2827375256085314,0.37209302325581395,0.45302241063534043
20250703155637_t1_universal.pt,mm148296.csv,6,test_per_dataset,0.01300191879272461,0.07366399343389238,0.0064235665262226,0.08014715544685662,0.40904882738092946,-5.430511580137062,0.4134366925064599,0.9653797932172363
20250703155637_t1_universal.pt,mm166942.csv,6,test_per_dataset,0.01900339126586914,0.16522003539668426,0.04156862888941669,0.20388386127748487,0.8333806816856179,-0.21669050221492836,0.3639921722113503,0.9459754706144056
20250703155637_t1_universal.pt,mm182972.csv,6,test_per_dataset,0.014006614685058594,0.29238404737920787,0.09283856135305649,0.3046942095824213,0.7915895893250781,-11.609382459620878,0.45596868884540115,0.9678689305486885
20250703155637_t1_universal.pt,mm187195.csv,6,test_per_dataset,0.01731085777282715,1.7869185231922728,5.05089139190726,2.247418828769409,0.2829753913465949,-1.534557218497865,0.36061381074168797,0.7661395023882115
20250703155637_t1_universal.pt,mm199762.csv,6,test_per_dataset,0.02434825897216797,0.050580688848638033,0.004186395136929873,0.06470235804767761,0.6405224006566217,-0.22029504675681522,0.30528375733855184,0.9037384157798554
20250703155637_t1_universal.pt,mm254.csv,6,test_per_dataset,0.0182037353515625,10.799840815786268,170.51501820314542,13.058139921257752,0.36589373473397657,-1.6185023787653274,0.3679060665362035,0.4185112650919611
20250703155637_t1_universal.pt,mm3371.csv,6,test_per_dataset,0.01699995994567871,0.026805112426144206,0.0014175676343067684,0.03765059938841304,0.6314655715181849,-0.001347371209178938,0.3542074363992172,0.7249747523200327
20250703155637_t1_universal.pt,mm41865.csv,6,test_per_dataset,0.018561601638793945,0.044605126728155114,0.0030952764174566913,0.055635208433659086,0.4839694539526342,-0.02890421783183794,0.2837573385518591,0.8406299726975406
20250703155637_t1_universal.pt,mm45674.csv,6,test_per_dataset,0.02293539047241211,0.009400769212742261,0.00014473554847889287,0.012030608815803666,0.45878555066601384,-0.017473867107190566,0.3679060665362035,0.5523589160750342
20250703155637_t1_universal.pt,mm4678.csv,6,test_per_dataset,0.01909470558166504,0.1481752039545545,0.03462774753710193,0.18608532327161628,0.5065056375593195,-0.5642408953498386,0.3835616438356164,0.8185352333954886
20250703155637_t1_universal.pt,mm57710.csv,6,test_per_dataset,0.01908111572265625,0.06300417600678546,0.005185442787766838,0.07201001866245306,0.31424595613982814,-3.2570896236204137,0.44251626898047725,0.9703653143337366
20250703155637_t1_universal.pt,mm65924.csv,6,test_per_dataset,0.019999265670776367,0.05939833263717141,0.005832261990016829,0.07636924767219348,0.39181158037735,-0.0007828903587805414,0.32093933463796476,0.8257485795266493
20250703155637_t1_universal.pt,mm72425.csv,6,test_per_dataset,0.01967310905456543,0.011179818248947414,0.0002872272697731724,0.01694778067397535,0.8113876187113322,0.00037535128634980097,0.32289628180039137,0.863232390431394
20250703155637_t1_universal.pt,mm79158.csv,6,test_per_dataset,0.012848615646362305,1.241670993555659,2.7326282464943743,1.6530663164236257,0.530501056038132,-0.713410371313407,0.3956043956043956,0.8346167321645829
20250703155637_t1_universal.pt,mm9725.csv,6,test_per_dataset,0.020999431610107422,2.652385838655077,9.824132598104905,3.1343472363643605,0.3968522330035666,-2.4269314448577854,0.4080717488789238,0.4865926922558636
20250703155650_t1_universal.pt,mm118648.csv,6,test_per_dataset,0.007219552993774414,1.7189037947580859,4.086329734526753,2.021467223213563,0.4074968792035158,-2.607585977791317,0.4538310412573674,-0.06981024735523259
20250703155650_t1_universal.pt,mm125431.csv,6,test_per_dataset,0.004998445510864258,0.2464128847875001,0.10949926758922068,0.3309067354848201,1.5938529812090485,-0.1983009845783057,0.5301507537688442,-0.05778816663572454
20250703155650_t1_universal.pt,mm144644.csv,6,test_per_dataset,0.009732723236083984,0.49677888367717765,0.35408657659519616,0.5950517427881344,0.7903279409391207,-1.1482189298489707,0.5051813471502591,-0.040098123939185486
20250703155650_t1_universal.pt,mm148296.csv,6,test_per_dataset,0.003997802734375,0.07153799700265001,0.0061468747408358225,0.07840200725004318,0.3959646133408551,-5.156013546172923,0.47668393782383417,-0.1416890191584821
20250703155650_t1_universal.pt,mm166942.csv,6,test_per_dataset,0.0029997825622558594,0.1647949995873502,0.04083271582654354,0.2020710662775439,0.8968078900627927,-0.19066654294884167,0.49705304518664045,-0.03613819451533827
20250703155650_t1_universal.pt,mm182972.csv,6,test_per_dataset,0.004003286361694336,0.28595485481137733,0.08944813920746447,0.299078817717779,0.7716906122011851,-11.19145328430114,0.4774066797642436,-0.24541204171834835
20250703155650_t1_universal.pt,mm187195.csv,6,test_per_dataset,0.00799870491027832,1.6999431994234695,4.753940804946523,2.1803533669904342,0.26831623642154484,-1.3734039304559729,0.519280205655527,-0.05689704395243229
20250703155650_t1_universal.pt,mm199762.csv,6,test_per_dataset,0.003997802734375,0.051055364077524895,0.00407152241231039,0.06380848229123139,0.6990276651147557,-0.18703542180664168,0.4911591355599214,-0.05997662107196938
20250703155650_t1_universal.pt,mm254.csv,6,test_per_dataset,0.004010438919067383,10.577133406629624,163.32513562448955,12.779872285140003,0.36133653203737026,-1.5016071522724657,0.5166994106090373,-0.06617967306225452
20250703155650_t1_universal.pt,mm3371.csv,6,test_per_dataset,0.002998828887939453,0.0292386644597882,0.0015779679545122583,0.03972364477879967,0.728289837863923,-0.11033040591570864,0.4931237721021611,-0.03024489095103087
20250703155650_t1_universal.pt,mm41865.csv,6,test_per_dataset,0.004999399185180664,0.04587589932252628,0.003157372992777821,0.05619050625130389,0.5252705648961902,-0.0504528986094388,0.48919449901768175,-0.023002174668699162
20250703155650_t1_universal.pt,mm45674.csv,6,test_per_dataset,0.004001140594482422,0.00999892882126105,0.00015512900899656754,0.012455079646335769,0.5159456850139851,-0.08710641392065477,0.4656188605108055,-0.03210075899530516
20250703155650_t1_universal.pt,mm4678.csv,6,test_per_dataset,0.004529476165771484,0.1437108512051504,0.03341880942707493,0.18280812188487394,0.5217220325848544,-0.5081753430119407,0.48330058939096265,-0.06231179924456989
20250703155650_t1_universal.pt,mm57710.csv,6,test_per_dataset,0.005999326705932617,0.060839046281699255,0.0049508186157404144,0.07036205380558767,0.3022106659065229,-3.064470368319678,0.4750542299349241,-0.12720153382742064
20250703155650_t1_universal.pt,mm65924.csv,6,test_per_dataset,0.006335258483886719,0.06464312424010053,0.0064463775028952945,0.08028933617171893,0.4549439657379243,-0.12217565530615548,0.4950884086444008,-0.0010689353137256499
20250703155650_t1_universal.pt,mm72425.csv,6,test_per_dataset,0.005007266998291016,0.012390016891138958,0.00030870838066464394,0.01757009905107663,0.9519889202070704,-0.07042908615479826,0.4774066797642436,-0.04061609668043475
20250703155650_t1_universal.pt,mm79158.csv,6,test_per_dataset,0.006541252136230469,1.2144150573016566,2.573483648189681,1.6042081062598086,0.5533252841267561,-0.6241099493711566,0.5082872928176796,-0.06555604442196918
20250703155650_t1_universal.pt,mm9725.csv,6,test_per_dataset,0.0050928592681884766,2.5538170037684003,9.24452194587869,3.0404805452228585,0.38283370324486204,-2.224747084044933,0.5403587443946188,-0.05296381271063682
20250703155653_t1_universal.pt,mm118648.csv,6,test_per_dataset,0.014330148696899414,1.1747879617721502,2.221702560320694,1.4905376749081836,0.2726337653977359,-0.9614136704913352,0.5147347740667977,0.5577197863791099
20250703155653_t1_universal.pt,mm125431.csv,6,test_per_dataset,0.010581731796264648,0.26098771779552277,0.09108416093588578,0.3018015257348541,2.980198939290301,0.0032240202882840574,0.5,0.7336748471650023
20250703155653_t1_universal.pt,mm144644.csv,6,test_per_dataset,0.008535623550415039,0.36859538501765116,0.18440045394043678,0.42941873962420035,1.0468829348104247,-0.1187448833465996,0.4792746113989637,0.279644193743673
20250703155653_t1_universal.pt,mm148296.csv,6,test_per_dataset,0.009350061416625977,0.050012779032408826,0.003470889110211805,0.05891425218240324,0.266590513399908,-2.4760494203307277,0.5284974093264249,0.863571292151811
20250703155653_t1_universal.pt,mm166942.csv,6,test_per_dataset,0.00709080696105957,0.1630972319042109,0.03747422935086696,0.19358261634471974,1.4681101617806624,-0.09273434812444514,0.4793713163064833,0.6649361707732635
20250703155653_t1_universal.pt,mm182972.csv,6,test_per_dataset,0.007999420166015625,0.21737646271937033,0.054397453031315206,0.23323261571082893,0.5731478481931874,-6.414173322019224,0.5206286836935167,0.8404242402911992
20250703155653_t1_universal.pt,mm187195.csv,6,test_per_dataset,0.011999130249023438,1.0259192731760713,2.321103604453497,1.5235168540103181,0.1625466401795909,-0.15881047826118744,0.4961439588688946,0.6456292173324929
